ope6_id,name,city,state,zip,college_url,ownership,locale,carnegie_basic,acceptance_rate,sat_25,sat_75,sat_math_25,sat_math_75,sat_cr_25,sat_cr_75,sat_avg,sat_range,act_25,act_75,act_mid,act_range,enrollment,retention_rate,student_faculty_ratio,pct_men,pct_women,pct_white,pct_black,pct_hispanic,pct_asian,pct_two_or_more,tuition_in_state,tuition_out_state,net_price,cost_attendance,median_debt,pell_rate,loan_rate,grad_rate,earnings_6yr,earnings_8yr,earnings_10yr
002697,CUNY Queensborough Community College,Bayside,NY,11364-1497,www.qcc.cuny.edu/,Public,City,1,,,,,,,,,,,,,,8803,,16,48.5,51.5,8.3,23.1,33.9,23.8,2.6,5210,8090,4620,11882,8600,45.5,4.3,,29200,41046,44214
031913,CUNY School of Law,Long Island City,NY,11101,https://www.law.cuny.edu/,Public,City,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71200,,
042101,CUNY Stella and Charles Guttman Community College,New York,NY,10018-2602,https://guttman.cuny.edu/,Public,City,1,,,,,,,,,,,,,,1054,,18,57.4,42.6,4.5,30.4,53.7,5.9,2.6,5194,8074,5643,12494,6500,63.2,1.1,,,31795,
004759,CUNY York College,Jamaica,NY,11451,www.york.cuny.edu/,Public,City,20,59.4,990,1210,490,610,500,600,1100,990-1210,,,,,4439,59.5,13,35.5,64.5,4.0,38.0,26.3,21.9,3.1,7358,15308,4734,13686,11000,43.4,6.2,31.7,33600,52476,56945
002143,Curry College,Milton,MA,02186-2395,https://www.curry.edu/,Private,Suburb,20,92.0,1020,1240,510,610,510,630,1130,1020-1240,,,,,1757,67.6,11,41.8,58.2,60.9,13.9,11.4,2.4,3.3,46220,46220,29504,61556,25000,28.3,71.2,50.3,44800,47710,54400
003251,Curtis Institute of Music,Philadelphia,PA,19103,www.curtis.edu/,Private,City,30,7.0,,,,,,,,,,,,,106,97.0,2,56.6,43.4,28.3,2.8,4.7,11.3,7.5,6000,6000,,,,1.0,0.0,89.2,,40313,
021113,Cuyamaca College,El Cajon,CA,92019,https://www.cuyamaca.edu/,Public,Suburb,2,,,,,,,,,,,,,,6788,,25,45.5,54.5,51.2,3.6,32.0,4.5,4.2,1340,10636,6187,15940,,23.8,1.2,,26500,35992,32435
002712,D'Youville  University,Buffalo,NY,14201-1084,www.dyu.edu/,Private,City,17,82.3,885,1190,440,595,445,595,1040,885-1190,,,24,,1299,71.8,11,26.2,73.8,51.6,17.0,6.7,7.2,3.5,33560,33560,19585,42512,25000,35.8,62.5,60.9,50600,61535,66942
002808,Daemen University,Amherst,NY,14226-3592,www.daemen.edu/,Private,Suburb,17,76.2,,,,,,,,,,,,,1761,80.2,13,26.2,73.8,73.2,9.9,6.1,4.2,2.3,33724,33724,18244,44232,22091,41.7,61.3,56.7,46400,59602,61808
002995,Dakota College at Bottineau,Bottineau,ND,58318-1198,www.dakotacollege.edu/,Public,Rural,9,,,,,,,,,,,,,,417,,9,33.6,66.4,60.9,5.5,7.9,0.7,7.9,5347,7613,12515,17270,10507,12.2,16.8,,37900,37988,40576
010402,Dakota County Technical College,Rosemount,MN,55068-2999,www.dctc.edu/,Public,Rural,7,,,,,,,,,,,,,,2083,,22,56.0,44.0,64.3,12.0,11.9,3.9,5.6,6419,6419,11140,15792,11000,27.1,24.4,,39200,49316,51938
003463,Dakota State University,Madison,SD,57042-1799,https://dsu.edu/,Public,Town,19,97.9,1020,1340,530,680,490,660,1129,1020-1340,20,26,23,20-26,1969,75.3,19,68.0,32.0,76.4,4.1,5.2,2.5,3.5,9633,12735,19725,24447,23500,16.0,36.3,49.0,35400,46966,50970
003461,Dakota Wesleyan University,Mitchell,SD,57301-4398,www.dwu.edu/,Private,,22,72.8,,,,,,,,,,,22,,661,69.4,12,46.9,53.1,80.2,1.7,9.1,0.6,4.4,32890,32890,19300,42473,27000,26.3,77.6,50.0,35600,51754,53728
003560,Dallas Baptist University,Dallas,TX,75211-9299,https://www.dbu.edu/,Private,City,17,91.1,960,1217,470,597,490,620,1109,960-1217,21,27,23,21-27,2526,63.8,16,42.0,58.0,53.6,9.5,15.7,2.7,0.7,38140,38140,30092,49343,21591,23.9,36.6,58.5,42900,51508,56807
006941,Dallas Christian College,Dallas,TX,75234-7299,www.dallas.edu/,Private,Suburb,22,84.0,730,1125,360,560,370,565,1022,730-1125,13,21,,13-21,272,38.7,13,66.5,33.5,39.3,15.4,19.5,0.0,22.4,20260,20260,22456,32916,24912,52.2,64.9,28.9,33000,43057,43503
004453,Dallas College,Dallas,TX,75215-3604,www.dallascollege.edu/pages/default.aspx,Public,City,6,,,,,,,,,,,,,,41815,89.5,23,40.9,59.1,13.8,20.3,49.6,5.9,1.2,2370,6000,4146,9641,9500,22.9,5.9,35.1,29400,37920,41714
010761,Dallas Institute of Funeral Service,Dallas,TX,75227-4314,https://www.dallasinstitute.edu/,Private,City,12,,,,,,,,,,,,,,483,,23,24.0,76.0,59.2,16.6,16.2,1.7,3.3,13496,13496,19845,21593,12820,46.7,44.8,,35300,37279,45866
003562,Dallas Theological Seminary,Dallas,TX,75204,www.dts.edu/,Private,City,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003956,Dalton State College,Dalton,GA,30720-3797,https://www.daltonstate.edu/,Public,City,22,,,,,,,,,,,,,,4419,59.5,20,37.9,62.1,51.4,4.2,37.3,1.7,1.9,3283,10189,4694,11292,12937,49.8,15.0,26.0,28000,38970,40251
041464,Daoist Traditions College of Chinese Medical Arts,Asheville,NC,28801,daoisttraditions.edu/,For-Profit,City,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002573,Dartmouth College,Hanover,NH,03755-3529,https://dartmouth.edu/,Private,,15,6.2,1500,1570,760,790,740,780,1533,1500-1570,33,35,34,33-35,4367,97.8,7,51.1,48.9,46.4,6.2,9.5,14.0,7.0,65739,65739,28619,83802,17500,14.8,12.0,95.4,74600,97905,97434
002249,Davenport University,Grand Rapids,MI,49512-9396,www.davenport.edu/,Private,Suburb,18,97.0,,,,,,,,,,,,,3213,73.7,18,44.2,55.8,62.6,13.6,7.8,2.9,3.5,23324,23324,19988,35864,26000,30.1,47.6,49.8,35100,44540,45099
002918,Davidson College,Davidson,NC,28035,https://davidson.edu/,Private,Suburb,21,14.5,1360,1510,670,760,690,750,1448,1360-1510,31,34,,31-34,1901,95.4,9,46.9,53.1,61.2,6.8,10.1,5.9,4.8,60300,60300,18127,75865,18688,16.6,11.1,91.8,49400,71470,81400
003811,Davis & Elkins College,Elkins,WV,26241-3996,www.dewv.edu/,Private,,22,58.2,880,1125,430,550,450,575,985,880-1125,1,14,,1-14,681,58.1,11,44.2,55.8,54.2,6.0,4.4,0.4,0.4,31270,31270,19428,44322,27000,40.3,65.4,42.3,30100,36097,43411
004855,Davis College,Toledo,OH,43604-2638,www.davisuniversity.edu/,For-Profit,City,9,,,,,,,,,,,,,,95,,5,33.7,66.3,25.3,26.3,2.1,2.1,4.2,14130,14130,22263,28901,21277,60.9,60.9,,22000,24958,31588
021691,Davis College,Pottersville,NY,12860-2300,https://davisny.edu/,Private,Rural,24,33.3,,,,,,,,,,,,,88,100.0,6,61.4,38.6,72.7,8.0,9.1,0.0,3.4,17500,17500,14320,22080,,35.6,21.2,41.5,21600,35229,38450
002529,Dawson Community College,Glendive,MT,59330,www.dawson.edu/,Public,,3,,,,,,,,,,,,,,226,,13,53.5,46.5,65.0,4.0,7.1,0.4,4.4,4485,9135,10094,15311,9450,26.8,20.6,,30300,34533,41951
001475,Daytona State College,Daytona Beach,FL,32114,www.daytonastate.edu/,Public,City,23,,,,,,,,,,,,,,9367,,17,41.2,58.8,52.9,14.3,22.7,2.4,5.0,3106,11994,7201,11662,8250,33.9,17.3,43.1,27400,35233,37096
004480,De Anza College,Cupertino,CA,95014,https://www.deanza.edu/,Public,City,5,,,,,,,,,,,,,,14953,,24,51.1,48.9,16.6,2.7,28.5,38.1,5.3,1562,12317,4667,13167,5625,18.0,2.4,,37100,51602,56596
002144,Dean College,Franklin,MA,02038-1941,www.dean.edu/,Private,Suburb,22,73.7,,,,,,,,,,,,,1142,75.5,15,48.2,51.7,63.6,12.2,11.4,1.3,4.7,44960,44960,30236,62802,25000,29.6,71.2,43.9,28700,33302,38109
003041,Defiance College,Defiance,OH,43512,www.defiance.edu/,Private,Town,22,42.4,,,,,,,,,,,20,,454,61.4,10,62.1,37.9,62.8,26.0,7.9,0.7,1.5,38778,38778,23722,49447,26813,47.9,77.7,39.2,32900,42218,49351
003563,Del Mar College,Corpus Christi,TX,78404-3897,www.delmar.edu/,Public,City,7,,,,,,,,,,,,,,9038,,12,42.2,57.8,18.7,1.9,71.3,2.3,0.7,3440,6050,4250,12022,5500,33.2,5.3,14.6,32600,34559,38656
007110,Delaware County Community College,Media,PA,19063-1094,www.dccc.edu/,Public,Suburb,4,,,,,,,,,,,,,,7065,,14,37.8,62.2,42.7,32.4,8.8,5.5,5.2,6660,14940,7395,12957,13250,39.8,49.5,,32400,41257,45391
001428,Delaware State University,Dover,DE,19901,www.desu.edu/,Public,City,19,61.7,860,1070,420,520,440,550,984,860-1070,22,26,,22-26,4630,72.3,18,35.0,65.0,7.1,75.1,8.5,1.1,5.9,10314,20250,15745,27536,26000,43.4,48.5,42.1,30100,43083,49307
011727,Delaware Technical Community College-Terry,Dover,DE,19901,https://www.dtcc.edu/,Public,City,14,,,,,,,,,,,,,,11012,,13,31.6,68.4,41.8,28.1,17.6,3.2,4.6,4965,11828,8033,13177,10500,38.5,15.4,19.6,28300,39296,41448
003252,Delaware Valley University,Doylestown,PA,18901-2697,www.delval.edu/,Private,Suburb,20,92.5,1070,1270,520,620,550,650,1180,1070-1270,24,27,26,24-27,1644,66.1,14,38.3,61.7,71.8,8.5,10.1,1.4,3.3,43300,43300,27243,58661,25000,29.2,73.9,53.2,36200,49617,55838
002251,Delta College,University Center,MI,48710,https://www.delta.edu/,Public,Rural,1,,,,,,,,,,,,,,6061,,15,36.8,63.2,71.7,11.5,9.2,0.7,4.2,4640,7550,4550,11953,10978,35.4,12.5,,28200,34813,37781
002403,Delta State University,Cleveland,MS,38733,https://www.deltastate.edu/,Public,,18,99.7,940,1190,460,590,480,600,1091,940-1190,17,24,19,17-24,1613,73.6,11,43.9,56.1,52.4,35.8,2.5,0.7,1.9,8605,8605,13778,22008,20390,43.1,49.4,46.6,32400,38771,41991
003042,Denison University,Granville,OH,43023,https://www.denison.edu/,Private,Suburb,21,16.9,1300,1470,650,760,650,710,1395,1300-1470,29,32,30,29-32,2398,88.7,9,47.6,52.4,60.3,5.4,7.1,4.2,4.2,64000,64000,38111,76900,26000,12.8,52.4,82.3,41600,58826,67753
041483,Denver College of Nursing,Denver,CO,80202,www.denvercollegeofnursing.edu/,For-Profit,City,26,,,,,,,,,,,,,,949,,14,14.4,85.6,50.0,13.9,19.8,7.2,5.0,,,,,26500,25.1,64.6,,58000,81283,81809
001352,Denver Seminary,Littleton,CO,80120,www.denverseminary.edu/,Private,Suburb,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001671,DePaul University,Chicago,IL,60604,https://www.depaul.edu/,Private,City,16,73.5,1130,1340,560,660,570,680,1254,1130-1340,26,31,,26-31,14283,86.7,17,44.9,55.1,45.9,7.7,24.2,12.1,4.5,44460,44460,29141,59467,23168,30.7,47.2,69.7,46000,62341,68751
001792,DePauw University,Greencastle,IN,46135-1772,www.depauw.edu/,Private,Town,21,54.1,1140,1430,570,750,570,680,1287,1140-1430,26,31,28,26-31,1804,89.2,10,50.4,49.6,57.6,5.8,7.8,2.4,2.6,57070,57070,24546,72560,27000,15.8,39.6,79.6,43900,64303,70527
001855,Des Moines University-Osteopathic Medical Center,West Des Moines,IA,50266,www.dmu.edu/,Private,Rural,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003986,DeSales University,Center Valley,PA,18034-9568,www.desales.edu/,Private,Suburb,17,78.6,1090,1290,540,640,550,650,1199,1090-1290,24,28,26,24-28,2113,80.6,11,35.4,64.6,70.4,5.7,14.6,4.9,2.1,44800,44800,30465,59409,25788,22.9,63.9,69.2,43000,60995,61295
022980,Design Institute of San Diego,San Diego,CA,92121,www.disd.edu/,For-Profit,City,30,87.5,,,,,,,,,,,,,92,71.4,7,6.5,93.5,50.0,10.9,16.3,8.7,0.0,29350,29350,31293,42093,36844,54.8,57.0,,33700,54686,46920
001191,Diablo Valley College,Pleasant Hill,CA,94523,https://www.dvc.edu/,Public,Suburb,1,,,,,,,,,,,,,,14734,,24,50.2,49.8,29.5,5.8,30.7,18.2,8.8,1312,9012,6142,14804,10021,16.7,1.0,,33700,45663,51378
003253,Dickinson College,Carlisle,PA,17013-2896,https://www.dickinson.edu/,Private,City,21,43.1,,,,,,,,,,,,,2157,88.7,9,39.8,60.2,65.0,3.9,7.5,5.1,4.3,63475,63475,32191,80329,19000,13.7,40.1,83.5,45300,69231,70204
002989,Dickinson State University,Dickinson,ND,58601-4896,www.dickinsonstate.edu/,Public,,22,60.1,,,,,,,,,,,19,,1108,60.4,13,43.0,57.0,76.9,2.4,8.6,0.7,4.0,9118,11218,15270,20155,18442,21.8,39.3,43.9,42300,50628,50720
037243,DigiPen Institute of Technology,Redmond,WA,98052,https://www.digipen.edu/,For-Profit,City,22,68.0,1170,1390,580,690,590,700,1295,1170-1390,28,32,28,28-32,1032,73.2,11,68.9,31.1,53.2,2.7,10.3,11.4,9.5,37400,37400,42033,51366,27000,22.4,44.0,55.5,60900,67507,79878
002004,Dillard University,New Orleans,LA,70122,https://www.dillard.edu/,Private,City,21,40.5,976,1153,473,563,503,590,1089,976-1153,19,23,21,19-23,1111,69.6,11,26.4,73.6,0.7,89.0,2.8,0.1,2.7,22194,22194,18553,36057,31000,67.8,93.0,46.6,27600,34724,39196
008246,Dine College,Tsaile,AZ,86556,https://www.dinecollege.edu/,Public,Rural,33,,,,,,,,,,,,,,1507,33.3,20,26.9,73.1,0.3,0.1,0.0,0.1,0.1,1410,1410,10218,13872,,39.0,0.0,12.6,19000,26817,29188
038724,Divine Mercy University,Sterling,VA,20166,www.divinemercy.edu/,Private,Suburb,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001858,Divine Word College,Epworth,IA,52045,www.dwci.edu/,Private,Rural,21,,,,,,,,,,,,,,61,,5,45.9,54.1,3.3,0.0,1.6,11.5,0.0,15000,15000,,,,11.8,0.0,,,,
002544,Doane University,Crete,NE,68333,www.doane.edu/,Private,Town,18,89.5,,,,,,,,,,,,,981,72.4,11,54.3,45.7,68.0,4.2,10.2,1.0,3.5,40491,40491,28071,55510,25000,28.0,77.3,58.6,38300,50194,53316
001913,Dodge City Community College,Dodge City,KS,67801-2399,https://dc3.edu/,Public,,5,,,,,,,,,,,,,,1200,,17,52.2,47.8,28.4,10.4,50.0,1.0,2.7,4650,5850,6147,10039,8800,27.9,17.4,,32600,39927,45427
001296,Dominican School of Philosophy & Theology,Berkeley,CA,94708-1816,https://www.dspt.edu/,Private,City,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001750,Dominican University,River Forest,IL,60305,https://www.dom.edu/,Private,Suburb,18,79.8,934,1140,454,570,480,570,1022,934-1140,17,22,25,17-22,2271,79.3,12,29.0,71.0,18.9,5.1,68.5,3.2,1.4,37844,37844,15113,44414,24411,49.3,58.4,60.4,39000,57407,60327
002713,Dominican University New York,Orangeburg,NY,10962-1210,www.duny.edu/,Private,Suburb,17,78.8,1095,1235,535,630,560,605,1160,1095-1235,,,,,1083,66.8,14,39.2,60.8,24.6,15.4,41.0,6.1,2.5,33060,33060,26187,48001,25000,41.1,69.1,55.0,44200,58086,61171
001196,Dominican University of California,San Rafael,CA,94901-2298,https://www.dominican.edu/,Private,City,19,95.6,1070,1291,545,618,525,673,1194,1070-1291,22,30,23,22-30,1178,88.4,8,27.8,72.2,21.6,6.3,31.0,30.2,6.6,50666,50666,50218,68620,27000,29.6,54.8,77.7,54200,79660,84713
031095,Dongguk University Los Angeles,Los Angeles,CA,90020-1704,www.dula.edu/,Private,City,26,,,,,,,,,,,,,,4,,10,0.0,100.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,,,
001914,Donnelly College,Kansas City,KS,66102,www.donnelly.edu/,Private,City,23,,,,,,,,,,,,,,343,75.6,10,23.6,76.4,12.8,42.0,34.4,5.5,3.5,10350,10350,15025,22227,11842,63.1,18.2,29.5,24400,34572,35715
001859,Dordt University,Sioux Center,IA,51250-1606,https://www.dordt.edu/,Private,,20,71.2,1030,1230,520,610,510,620,1175,1030-1230,21,27,25,21-27,1547,85.2,14,51.0,49.0,80.3,0.5,2.6,1.0,1.8,35960,35960,25383,49722,21500,18.3,43.2,66.2,37900,51317,52559
038883,Dragon Rises College of Oriental Medicine,Bradenton,FL,34207,https://www.dragonrises.edu/,Private,Suburb,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001860,Drake University,Des Moines,IA,50311-4505,www.drake.edu/,Private,City,17,64.1,1190,1390,580,700,610,690,1288,1190-1390,24,30,28,24-30,2669,83.9,10,39.9,60.1,70.5,6.9,7.8,4.9,5.4,49944,49944,30042,62407,23000,20.9,47.1,76.8,54300,68149,71901
002603,Drew University,Madison,NJ,07940,www.drew.edu/,Private,Suburb,21,69.4,1110,1320,550,640,560,680,1247,1110-1320,25,31,,25-31,1510,84.5,11,44.3,55.7,59.1,10.3,5.0,3.8,3.4,45360,45360,25644,61378,25288,27.2,57.5,73.0,36200,52274,63646
003256,Drexel University,Philadelphia,PA,19104,https://drexel.edu/,Private,City,15,77.5,1230,1430,620,730,610,700,1337,1230-1430,27,33,29,27-33,13509,89.6,9,51.2,48.8,42.9,9.2,8.6,23.8,4.4,60663,60663,38428,75167,25325,25.2,49.1,77.6,54400,79235,84648
002461,Drury University,Springfield,MO,65802-3791,www.drury.edu/,Private,City,20,58.9,1050,1310,510,660,540,650,1212,1050-1310,23,28,27,23-28,1367,77.1,13,47.5,52.4,73.7,3.1,3.0,2.1,3.5,35235,35235,21523,47091,20979,27.2,52.8,64.8,30400,39507,40694
002920,Duke University,Durham,NC,27708,www.duke.edu/,Private,City,15,6.8,1510,1570,770,800,740,770,1539,1510-1570,34,35,34,34-35,6417,96.2,6,46.6,53.4,36.1,8.5,10.8,23.2,7.5,65805,65805,34454,82749,13000,12.7,16.3,96.2,93200,95882,97800
004641,Dunwoody College of Technology,Minneapolis,MN,55403-1192,www.dunwoody.edu/,Private,City,23,98.5,,,,,,,1050,,17,23,,17-23,1417,70.8,11,79.1,20.9,68.7,7.7,5.1,6.6,5.9,25659,25659,27023,34834,16000,29.3,74.8,54.6,40700,58506,61511
003258,Duquesne University,Pittsburgh,PA,15282,www.duq.edu/,Private,City,16,78.8,1160,1350,570,670,590,680,1257,1160-1350,26,31,27,26-31,5216,86.5,12,37.0,63.0,79.4,5.0,4.7,3.6,3.5,47146,47146,34978,63042,26244,18.1,57.5,76.6,54500,70050,74742
005448,Durham Technical Community College,Durham,NC,27703-5023,www.durhamtech.edu/,Public,City,6,,,,,,,,,,,,,,3195,,7,40.7,59.3,26.0,33.2,22.9,4.8,2.7,1986,6594,1183,10745,14750,30.7,7.2,,24900,33625,36142
002864,Dutchess Community College,Poughkeepsie,NY,12601-1595,https://www.sunydutchess.edu/,Public,Suburb,2,,,,,,,,,,,,,,3696,,20,46.5,53.5,45.6,15.0,26.4,2.1,4.4,5346,10146,8433,15709,10039,18.8,11.5,,30700,40645,43929
021785,Eagle Gate College-Murray,Murray,UT,84123-6965,eaglegatecollege.edu/,For-Profit,City,26,,,,,,,,,,,,,,252,66.7,22,13.1,86.9,47.6,6.3,20.2,4.8,1.2,16491,16491,28945,33925,43021,48.3,69.3,57.4,25600,35757,37518
001793,Earlham College,Richmond,IN,47374-4095,https://earlham.edu/,Private,Town,21,74.2,1178,1363,570,673,608,690,1250,1178-1363,23,30,28,23-30,612,79.8,7,46.9,53.1,62.1,7.0,7.7,2.9,3.8,51840,51840,24516,64237,23488,25.0,42.3,71.7,28000,39252,50797
002923,East Carolina University,Greenville,NC,27858-4353,https://www.ecu.edu/,Public,City,16,90.1,1050,1200,520,590,530,610,1143,1050-1200,20,26,,20-26,19857,81.7,17,43.1,56.9,63.3,15.9,9.9,2.6,4.0,7361,23638,16514,23689,22750,31.3,40.4,63.6,37300,51582,55146
008862,East Central College,Union,MO,63084,www.eastcentral.edu/,Public,Town,5,,,,,,,,,,,,,,1719,,13,38.1,61.9,87.9,1.1,4.1,0.6,4.0,3888,6984,12522,18191,9500,33.1,8.1,,26600,34643,36916
002404,East Central Community College,Decatur,MS,39327-0129,https://www.eccc.edu/,Public,Rural,4,,,,,,,,,,,,,,1584,,18,39.7,60.3,52.8,28.9,5.6,0.5,2.8,3865,5965,5770,12692,5500,40.5,7.0,,27300,31157,32421
003154,East Central University,Ada,OK,74820-6999,https://www.ecok.edu/,Public,,18,65.5,935,1055,500,540,435,515,1019,935-1055,16,22,20,16-22,2157,56.8,16,39.7,60.3,50.6,8.6,7.8,5.9,2.4,8032,17542,9287,17559,17671,39.8,54.5,32.0,33200,42292,44962
010997,East Georgia State College,Swainsboro,GA,30401,https://www.ega.edu/,Public,,14,,,,,,,,,,,,,,1368,,22,44.7,55.3,38.2,46.1,7.6,0.7,4.8,2736,9088,9380,15472,11750,49.6,27.3,13.5,26200,33723,37174
022260,East Los Angeles College,Monterey Park,CA,91754-6099,www.elac.edu/,Public,Suburb,2,,,,,,,,,,,,,,24401,,30,51.7,48.3,11.7,6.4,64.9,6.2,1.0,1238,10130,9791,18645,10500,22.3,0.5,,26800,38224,42006
002405,East Mississippi Community College,Scooba,MS,39358-0158,www.eastms.edu/,Public,Rural,7,,,,,,,,,,,,,,2914,,18,42.7,57.3,46.4,46.6,2.8,1.0,0.3,3950,6950,3880,10806,9006,45.5,20.7,,25600,29910,33772
023014,East Ohio College,East Liverpool,OH,43920-9585,eastohio.edu/,For-Profit,Town,10,,,,,,,,,,,,,,149,,10,3.4,96.6,81.2,12.8,2.0,0.7,2.0,14370,14370,17180,22939,12000,75.8,78.5,,19300,28871,29342
003320,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,18301-2999,https://www.esu.edu/,Public,Town,18,92.9,970,1170,490,580,480,590,1078,970-1170,20,25,23,20-25,4611,71.0,20,43.8,56.2,52.7,20.7,17.9,1.8,3.9,11036,19002,15089,24369,24218,39.9,57.7,44.8,35300,50052,56148
003487,East Tennessee State University,Johnson City,TN,37614,https://www.etsu.edu/,Public,City,16,87.1,950,1170,460,570,490,600,1114,950-1170,19,26,23,19-26,9807,73.9,18,39.3,60.7,73.4,6.3,4.3,2.1,2.7,9950,13790,15794,25947,19442,35.2,35.8,52.4,32700,41898,44859
003565,East Texas A&M University,Commerce,TX,75428,www.tamuc.edu/,Public,Town,17,92.6,940,1170,460,580,480,590,1067,940-1170,18,24,21,18-24,8249,63.1,19,39.8,60.2,39.5,19.3,26.1,2.3,5.1,10026,22626,11268,23663,20500,40.5,38.2,44.2,36000,46297,50296
003564,East Texas Baptist University,Marshall,TX,75670-1498,https://www.etbu.edu/,Private,Town,20,60.1,,,,,,,,,,,,,1364,69.2,15,47.4,52.6,63.6,16.2,13.2,1.1,0.1,30050,30050,23790,41833,23250,31.4,53.1,45.2,34800,44309,52788
034297,East West College of Natural Medicine,Sarasota,FL,34234-0000,www.ewcollege.edu/,For-Profit,City,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
021686,East-West University,Chicago,IL,60605,www.eastwest.edu/,Private,City,21,,,,,,,,,,,,,,528,36.5,29,53.4,46.6,2.3,35.4,32.4,1.1,1.9,26100,26100,21055,30062,26986,80.2,86.0,16.2,22500,25740,29963
001425,Eastern Connecticut State University,Willimantic,CT,06226,https://www.easternct.edu/,Public,Town,20,80.5,1110,1320,540,650,570,670,1200,1110-1320,,,,,3377,84.2,15,41.6,58.4,64.4,8.9,13.8,2.3,4.0,13292,16624,20480,30805,24250,28.2,50.5,59.1,36800,48035,56469
001470,Eastern Florida State College,Melbourne,FL,32935,https://www.easternflorida.edu/,Public,City,23,,,,,,,,,,,,,,10162,,20,41.3,58.7,58.4,11.7,18.5,2.5,5.6,2496,9739,5939,11174,12250,27.9,15.9,51.2,26900,35509,37195
001674,Eastern Illinois University,Charleston,IL,61920,https://www.eiu.edu/,Public,,18,67.8,890,1110,430,540,460,570,1010,890-1110,,,20,,4398,70.0,15,39.5,60.5,57.1,18.4,10.3,1.3,3.2,13403,15879,14093,26164,21500,30.9,34.9,50.2,35500,48019,51989
031226,Eastern International College-Jersey City,Jersey City,NJ,07306,www.eicollege.edu/,For-Profit,City,26,100.0,,,,,,,,,,,,,474,33.3,15,8.0,92.0,17.9,28.9,36.5,8.4,6.1,18947,18947,23532,29693,24751,45.4,73.7,33.3,23100,39007,35008
004075,Eastern Iowa Community College District,Davenport,IA,52801-1221,www.eicc.edu/,Public,City,6,,,,,,,,,,,,,,3244,,19,33.1,66.9,65.9,12.0,13.6,1.5,5.4,4680,6299,9722,14499,12739,22.5,16.7,,28800,36404,39060
001963,Eastern Kentucky University,Richmond,KY,40475-3102,https://www.eku.edu/,Public,Town,17,78.1,930,1190,450,590,480,600,1089,930-1190,17,24,21,17-24,11674,79.6,15,40.2,59.8,79.8,6.8,5.5,1.2,4.8,10130,20820,9962,22265,22500,38.6,42.8,49.5,32700,43614,45795
005277,Eastern Maine Community College,Bangor,ME,04401,https://www.emcc.edu/,Public,City,8,,,,,,,,,,,,,,1692,,18,49.4,50.6,85.8,1.4,3.7,1.4,3.5,3877,6667,8036,17184,11293,28.0,14.6,,32200,37661,41704
003708,Eastern Mennonite University,Harrisonburg,VA,22802-2462,https://emu.edu/,Private,City,19,99.8,,,,,,,,,,,30,,800,76.1,10,41.2,58.8,56.2,13.2,11.8,2.8,3.9,41860,41860,23615,54378,24813,26.9,55.4,55.5,38400,53356,54869
002259,Eastern Michigan University,Ypsilanti,MI,48197,www.emich.edu/,Public,Suburb,16,81.3,910,1170,440,570,470,600,1046,910-1170,18,26,22,18-26,10751,67.8,15,40.6,59.4,55.4,17.4,10.0,3.3,4.2,15510,15510,17084,28168,25000,36.6,45.8,45.5,35300,46385,51793
002651,Eastern New Mexico University-Main Campus,Portales,NM,88130,www.enmu.edu/,Public,,18,54.9,850,1070,420,530,430,540,965,850-1070,15,21,19,15-21,3186,61.9,17,37.5,62.5,36.7,5.5,45.4,1.1,2.9,6863,8843,6199,18503,16500,32.0,19.7,40.6,29200,36430,38550
003155,Eastern Oklahoma State College,Wilburton,OK,74578-4999,www.eosc.edu/,Public,Rural,1,,,,,,,,,,,,,,950,,16,28.3,71.7,55.3,6.2,5.7,0.6,0.4,4767,8384,11020,18166,11900,41.8,16.5,,28900,34120,38658
003193,Eastern Oregon University,La Grande,OR,97850,www.eou.edu/,Public,,20,98.8,,,,,,,,,,,,,2201,66.9,14,43.0,57.0,68.9,2.2,13.7,0.8,5.4,10671,24621,15987,24602,20500,36.0,38.8,37.4,36000,45983,50112
003259,Eastern University,Saint Davids,PA,19087-3696,https://www.eastern.edu/about/student-consumer-information,Private,Suburb,18,93.6,,,,,,,,,,,,,1978,70.6,19,39.5,60.5,39.4,28.2,15.2,2.2,3.7,37420,37420,25885,53293,25000,35.7,56.2,57.6,36700,47074,51655
010338,Eastern Virginia Medical School,Norfolk,VA,23507,www.evms.edu/,Public,City,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003775,Eastern Washington University,Cheney,WA,99004-2496,www.ewu.edu/,Public,Town,18,91.8,,,,,,,,,,,,,6517,67.1,20,43.8,56.2,59.7,4.4,19.5,2.4,6.6,8353,25892,13091,22772,19500,34.5,67.5,48.4,37700,52481,57897
